id,title,rating_number,rating_text,reviews_count,avg_check,type,cuisines,tags
41206,Очаг,8.4,Отлично,7,900,Ресторан,"европейская,кавказская","караоке,живая музыка,бизнес-ланч,кальян"
31312,Почтмейстер,8.0,Отлично,1,1500,Ресторан,европейская,
42378,Луна,8.1,Отлично,5,1100,Бар,"европейская,смешанная,бургеры,пицца","за городом,dj,доставка"
33981,Кузьминки,8.0,Отлично,5,1500,Ресторан,смешанная,"доставка,парковка"
31454,La boule,8.1,Отлично,2,1500,Кафе,"средиземноморская,французская",парковка
30622,Конор Мак Несса,8.1,Отлично,5,1500,Паб,"европейская,стейки,американская,ирландская,английская","живая музыка,бизнес-ланч,спортивные трансляции"
39894,Галерея,8.1,Отлично,6,1200,Кафе,"кавказская,европейская","караоке,живая музыка,бизнес-ланч,спортивные трансляции,парковка"
31491,Джонни Грин,8.0,Отлично,6,1000,Паб,"европейская,английская","живая музыка,бизнес-ланч,спортивные трансляции,парковка"
42204,Glastonberry,8.0,Отлично,6,1100,Клуб,"европейская,смешанная,крафтовое пиво,английская,американская","детское меню,живая музыка,бизнес-ланч,спортивные трансляции"
44936,Вельвет,7.2,Хорошо,4,1000,Кафе,"европейская,кавказская,смешанная,коктейли","еда навынос,здесь танцуют,караоке,живая музыка,бизнес-ланч"
41493,Золотая роща,8.3,Отлично,7,1500,Ресторан,"европейская,смешанная,кавказская,русская","живая музыка,бизнес-ланч,доставка,парковка"
35336,Галерея,8.1,Отлично,5,1500,Ресторан,"европейская,русская","за городом,детское меню,парковка"
